0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
19800,22500,22500,28500,29400,29400,29400,29400,38200,38200,38200,38200,38200,39200,41700,42800,46300,46300,48700,48700,48800,49400,49400,50100,51500,55500,55500,55900,56600,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,63400,63400,66900,66900,66900,67700,67700,67700,68200,68800,69900,70000,70000,70000,70000,70000,71000,71000,71000,71000,71000,71000,71000,71100,71100,71100,71100,71100,71100,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,72300,72300,72300,72300,72300,72300,72300,72300
23400,24200,25500,28000,28000,29400,33600,33600,36300,36500,36500,36500,36500,36500,38200,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,44600,44600,46600,46600,46600,47200,49900,49900,49900,49900,49900,51600,52900,53500,53500,53500,53500,53500,55100,55100,55100,55100,55100,55100,55100,55100,55900,56800,56800,56800,56800,56800,59000,59000,59500,60900,60900,60900,60900,60900,60900,62300,62400,62500,62500,62500,62500,62500,62500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600
20800,28800,32000,32000,32000,33600,34300,36100,36100,36700,39800,45500,45500,45500,45500,45500,46400,46400,46400,46400,46400,46400,46400,48100,48100,51100,51200,51200,51200,51200,51200,51600,52400,57500,57500,57500,57500,57500,57500,57700,60200,60200,62000,62000,62000,62000,62000,62000,62400,62500,63200,63200,63400,63400,64100,64100,65500,65500,65500,65500,65500,65500,65500,65500,65500,65800,65800,65800,65800,65800,66400,66400,66400,66700,66700,67400,68400,68400,68400,68400,69400,69400,69400,69400,70200,70500,70500,70500,70500,70500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500
22600,24600,25500,28100,30500,35500,35500,36000,36000,36300,36300,40900,45500,45500,47600,47600,48300,48300,48300,48300,48300,48300,48300,48500,51900,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,57900,57900,57900,57900,58000,58000,58500,58800,58800,58800,58900,61100,61900,61900,61900,61900,62000,62000,62900,63500,63600,64200,64200,64900,64900,64900,64900,64900,64900,65100,65100,65100,65100,65100,65100,65100,65100,65100,65100,65100,65100,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65700,65700,65700,65700,65700,65700,65700,65800
20800,21900,29000,30200,30700,30700,30700,33700,34100,34200,35500,36000,36600,37800,37800,39500,39500,39500,41000,41600,41600,41600,45600,47500,48300,48700,48700,50400,50400,50400,50400,51200,53500,53500,53500,54300,54300,54300,56000,56000,56000,58800,58800,59200,59400,59400,59900,59900,59900,59900,60400,63200,63200,63200,63200,63200,63200,63200,63200,63200,63200,63200,63200,63800,64000,65100,65100,65100,66500,66500,66500,66500,66500,66500,66500,66500,66500,66500,66500,66500,66500,66500,66500,66500,66500,66500,66500,66700,66700,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200
24200,24300,24700,26700,27000,29600,32100,34200,34300,37900,37900,40400,43500,43500,43500,46300,46300,46300,47300,49500,49800,53200,53200,53200,54600,54600,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,62900,62900,62900,62900,62900,62900,62900,62900,62900,63300,63300,63300,63300,63300,63300,63300,63300,63300,63300,63300,63300,63300,63300,63300,63300,63300,63300,63300,63300,63300,63300,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,64100,64100,64100,64100,64100,64100,64800,64900,64900,66800,66800,67000,67000,67200,67200,67200,67200,67200,67200,68300,68300,68900,68900,71200
21200,21200,21200,26200,26200,28300,29800,32700,35900,38100,41400,46400,46400,46400,46400,46400,48600,48600,50400,53900,53900,53900,53900,53900,56800,56800,57400,57400,57400,57400,58500,58500,58500,60700,61600,61600,62500,62500,62500,62700,64300,64300,66400,66900,66900,66900,67200,67200,67200,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,71000,71000,71000,71000,71000,71000,71000,71000,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71300,71300,71300,71300,71300,71300,71300,71300,71300,71600,72500,72500,72500,72500,72500,72500,72500,72500
22800,22800,24300,30000,30000,30000,30000,34500,34800,36400,36400,36400,36500,36500,38800,38800,38800,38800,38800,43100,43100,43100,43100,43100,43100,43100,43100,48200,48200,48600,48600,48600,49400,50700,50700,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52900,54300,54300,54300,54300,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,56000,56000,56700,56700,57400,57400,58600,58600,58600,58600,60400,60400,60400,60400,61600,61600,62700,62700,62700,62700,62700,62700,62700,62700,62700,62700,63500,63500,63500,63500,64000,65200,65200,65200,65200,65700,65700,65700,65800,70500
18900,23200,23200,28100,28100,29100,32900,33600,36800,37500,38500,40700,41200,42300,43700,45700,45700,51100,53200,53200,53200,53200,53200,53200,53200,53900,53900,55000,55000,55000,55900,55900,55900,56500,56500,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,62200,62200,62200,62200,62200,63200,63200,63900,63900,65000,65000,65000,66400,66400,67200,67200,67200,67200,67700,67700,67700,67700,68900,68900,68900,68900,68900,68900,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,70200,70200,70200
20200,20200,24500,27100,31500,31700,36700,36700,37000,37000,38000,40800,40800,40800,43400,43400,47800,47800,48500,48500,50100,50100,50100,53500,53500,53500,53500,53500,55000,55000,55000,55000,55600,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,59000,59000,59000,59000,59000,59000,59000,59000,60300,61600,62000,64000,64000,64000,66600,66600,67300,68100,68100,68100,68100,69100,69200,71200,71200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,73100,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500
