0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
18800,21600,24500,26000,26000,27900,30300,31400,34800,37100,37100,38100,40100,40100,40200,41500,41700,43300,43500,44200,44200,44200,44200,46000,46000,46100,46100,46100,46100,46100,46100,46100,47500,47500,47800,47800,47800,48300,48600,48600,48600,48800,50300,50300,50300,50300,50300,50300,50600,50600,51400,51900,51900,51900,53000,53000,53000,53200,53700,53700,53700,53900,53900,54100,54100,54100,54100,55800,55800,55800,55800,55800,57400,57400,57800,57800,58000,58000,58000,59100,59100,59100,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300
17500,23300,28200,28300,29200,29200,31300,32200,36600,38900,38900,41200,41200,43500,43500,45100,45900,48000,48800,48800,48800,48800,49000,49100,51100,51100,51100,52100,52700,52700,52700,52700,52700,55200,55200,56200,56200,57900,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,59900,59900,59900,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,61800,61800,61800,61800,61800,61800,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,65100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100
21500,23300,29900,29900,31900,34600,35000,37300,37300,38800,40500,40500,40500,40600,42700,42700,43700,43700,43700,43700,45300,45300,47300,47300,47700,47700,47700,47700,47700,49000,49000,49600,51100,51200,51200,53300,53600,53900,53900,53900,53900,53900,53900,54300,54800,54800,55200,55600,55600,55600,56900,56900,56900,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,59500,59600,59600,59600,59600,59600,59900,59900,60800,61500,61500,61500,61900,63900,63900,63900,63900,63900,64800,64800,64800,67900,68000,68000,68900,68900,68900,68900,68900,68900,68900,68900,69500,69500,69500,69500,69500,69500
17700,25900,25900,26000,30000,30500,35800,35800,36000,36000,37400,41000,41300,42900,43300,43600,45600,46200,46300,46300,46300,46300,46800,46800,48400,48500,48700,49700,50100,51100,51800,51900,51900,52100,52200,52200,52200,53800,54200,54300,54300,55000,55300,55300,55300,57200,57200,57200,57300,57300,57300,59200,59200,61300,61300,61400,63400,63400,63400,63600,63600,63600,63600,63600,63600,66800,66800,66800,67300,67300,67300,67300,67300,67300,67300,67300,68900,68900,68900,68900,68900,68900,68900,68900,68900,68900,68900,68900,68900,68900,68900,68900,68900,68900,68900,68900,68900,70500,70500,70500,70500
18300,22900,24200,27100,27100,30600,30600,33400,33400,33400,33700,33700,36000,36500,37500,38500,38500,39500,40000,41100,41100,41800,42900,44400,44400,44900,50400,50400,50400,50400,50400,53400,53400,53400,53500,54800,55100,56300,57900,57900,57900,57900,59000,60000,60000,60500,60500,61300,62400,62400,63500,63500,63500,63500,63500,63500,63500,64500,65600,65600,65600,66300,66300,66300,66300,66300,66300,66300,66300,66300,66300,66300,66300,66300,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67400,67400,67400,67400,67400,67400,67400,67400,67400,67400,67400,67400,67400
18500,27000,32000,33600,35900,35900,35900,35900,35900,37900,37900,37900,38800,40100,40100,40300,42100,42100,43100,47000,47000,47000,47000,47100,47100,47100,47100,47100,48200,48200,48200,49100,49100,49100,49100,50900,50900,51900,51900,51900,52400,52400,54200,56200,56200,56200,58100,59100,59100,59100,60100,60400,60400,62300,63300,63300,64200,64200,64200,64200,64200,64200,65500,65500,66400,66400,66400,67900,67900,67900,67900,67900,68000,68000,68200,68200,68200,68200,68200,68200,69200,69200,69200,70500,70500,70600,70600,70600,70600,72600,72600,72600,72600,72600,72600,72600,72600,73500,73500,73600,73600
17300,21800,21800,34000,34000,34000,34400,37200,37700,38500,39300,39300,41100,41100,46600,46600,46600,46600,48300,48800,48800,48800,49000,49000,49200,49200,49200,49400,49400,49800,50300,50300,50900,51200,51200,51700,52800,53400,53400,53400,53900,53900,53900,53900,53900,53900,55500,55500,56600,56600,56600,56800,56800,56800,56800,57000,57000,57000,57000,57000,57000,57900,58600,58600,58600,58600,58600,59500,59500,59500,59700,59700,59700,59700,59700,59700,59800,59800,59800,59800,59800,60500,60500,60500,63200,63200,63200,63200,63200,63200,63200,64700,64700,64700,65700,65700,65700,65800,66600,66700,66900
21900,22500,27100,27900,31900,31900,34400,36400,36400,38900,39200,40900,42900,42900,44800,44800,44800,44800,45300,45400,47000,47000,47400,49700,49700,49700,52100,53600,53600,54100,54100,54100,55500,55600,56000,56000,56000,56000,56000,56900,56900,56900,57100,57100,58200,60000,60000,60000,60000,60000,60700,60700,61300,61300,61500,61500,61500,61500,61500,61600,61600,61600,62300,62300,62300,62300,62300,62300,63400,63400,64100,64100,64100,64100,64100,65400,65400,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100
19600,20300,24900,28700,28900,29000,29000,34600,34600,41400,41400,41400,41400,41400,41400,45300,45300,46100,46100,48700,48700,49700,49700,50900,50900,55300,55400,55400,55700,55700,55700,55800,56500,57000,57000,57000,58400,58400,58400,58500,60700,60700,60700,60800,60800,60800,60800,60800,60800,60800,60800,60800,61400,61400,61400,61400,61400,61400,61400,61700,61700,61700,61700,61700,62300,62300,62300,62300,62400,62400,62900,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65100,65100,65100,65100,65100,65100,65100,65100,65100,65100,65100,66700,66700,66800,66800,66800,66800,66800
16900,19700,22800,22800,23200,27200,36000,36000,36000,36000,36300,37500,37500,37500,38700,41900,41900,41900,41900,42200,42200,44300,44800,45600,47500,47500,48100,48100,48100,50400,50400,50400,50400,52600,52600,53000,53500,53500,53500,55400,55400,55400,55700,57200,57200,59000,59700,59900,59900,60700,60700,60700,60700,60900,60900,61000,61000,61000,61100,61100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63200,63200,63200,63200,63600,63600,63600,63800,63800,63800,63800,63800,63800,63800,63800,63800,63800,63800,63800,63800,63800,63800,63800,65800,65800,65800,65800,65800,65800,65800,65800,65800
