0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
21000,21400,23800,25000,26400,26400,27800,27800,33000,33000,33000,34300,36100,37700,41000,41000,41000,41000,42000,42800,43600,45400,47500,49100,49500,49500,51300,52500,55400,55400,55400,55400,55400,56100,56700,56700,56700,56800,56800,57800,57900,57900,58000,58000,58800,59000,59100,59900,59900,60000,60800,60800,60800,60800,60800,60900,60900,61100,61100,61100,62400,62400,62400,63000,63100,63100,63100,63600,63600,63600,63600,63800,63800,63800,63800,65800,65900,65900,66900,67800,67800,68800,68800,68800,68800,68800,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000
18800,19100,22600,26300,26300,26300,27400,29200,33500,33500,33900,33900,36200,36200,38000,38700,39200,40500,40600,43000,43800,43800,44200,45300,45800,46100,47400,47600,48400,50900,50900,50900,51100,52200,54200,54400,54400,54400,55300,56200,56400,56400,56400,56500,58100,58200,58200,58200,58200,58200,59500,60200,60200,61400,61600,62200,62200,63700,63700,63800,65300,65300,65300,65300,65500,65500,67200,67400,67400,68200,70000,70000,70000,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71100,71100,71100,71100
20100,21000,25100,25100,26100,27700,31400,31700,35400,35400,37000,38500,40400,42100,42200,44800,44800,49100,49100,50300,50300,50500,51200,52900,53800,53900,54900,54900,55300,55800,56100,57400,57400,57400,57400,57400,57800,57800,58000,58100,60200,60200,60200,60200,60200,60200,60200,60200,60200,60400,60400,60400,62400,62400,62400,64400,64400,64400,64400,64400,64400,64400,64400,64400,65600,65600,65600,65600,65600,65600,65800,65800,66200,66200,66200,66900,66900,66900,66900,66900,66900,66900,68100,68100,68100,68100,68800,70600,70600,70600,70600,71300,71300,71300,72100,72100,72100,72100,72100,72100,72100
23300,24100,28000,28000,28100,30800,30800,34300,34300,36300,37800,38300,38800,42100,42100,46000,46000,46400,47900,48400,48400,49000,50000,50000,52800,53700,54100,54900,54900,57000,57000,60300,60300,61000,62000,62000,62000,62400,63600,63600,63700,63700,63900,63900,64100,65000,65200,65400,65400,65400,65400,65400,65400,65400,65800,65800,65800,65900,66100,66100,67000,67000,67300,67600,69200,70100,70400,70400,71000,71000,71000,71300,71300,71300,71300,71300,71300,71300,71300,71300,71300,71300,71300,71300,71600,71600,71600,71600,71600,71600,71600,71600,71600,71600,71600,71600,71600,71600,71600,71600,71600
19000,25800,25800,27100,27100,29300,29300,35000,35000,35300,35300,35700,37800,38900,40300,40500,42200,44100,45200,46400,48000,49200,49800,51200,51200,51200,51700,52800,52800,53600,53700,53700,55400,55400,55400,55400,57600,57600,57600,57600,59200,59800,60200,61400,61400,63900,65200,65200,65200,65200,65200,65300,65300,67100,67100,67200,67300,67300,67400,67400,67400,68200,68200,68200,68200,68200,68200,68200,68200,68200,68200,68200,68200,68300,68300,68300,68300,68300,69100,69200,69200,69700,69700,69700,69700,69700,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900
20000,21500,22400,23900,23900,29200,29700,31700,31700,34200,34400,38400,40800,42800,44700,45300,45300,48600,48600,50900,52200,53100,53100,53100,53100,54800,55300,55300,56500,56500,57000,57400,57400,59000,59000,59000,60100,60700,60700,60700,63700,63700,63700,64800,64800,64800,65000,66100,66100,66100,66100,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68500,68500,68500,68500,68800,68800,68800,68800,68800,68800,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72400
25800,27600,27600,27600,28000,28100,29900,34700,34700,35200,40200,42100,44300,44300,47300,49200,49700,49700,51300,55300,55300,55300,55300,56100,56100,56400,57800,57800,60000,60000,61200,61200,61700,61700,61700,61700,61700,63700,63700,63700,63700,63700,63700,64500,64500,64500,64500,64500,65100,65100,65100,65100,65400,65400,65400,65400,65900,65900,65900,65900,66800,66800,66800,67500,67500,67500,69700,69700,69700,70400,70400,71000,71700,72300,72300,72300,72300,72400,72400,73200,73200,73200,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73700,73700
19500,21500,23200,25400,25500,29500,31600,31600,31600,31600,33600,34400,35400,36600,37800,38200,39500,40400,42900,42900,44300,46200,47200,47300,50000,50900,51600,51600,53200,53200,53700,53700,56000,56000,57500,57600,58700,58700,59600,59600,59800,59800,60200,60500,60500,60500,60900,61400,61400,61600,61800,61800,61800,61800,63500,63600,64000,64000,64000,64000,64000,64000,64000,64000,64000,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500
22800,22900,25900,25900,28700,33200,33200,33200,33200,34000,34900,36600,36600,37900,37900,39000,39100,40000,43100,43100,43100,44200,46500,46500,47900,48400,50600,50600,51900,51900,52600,53700,60900,60900,62300,62300,62700,62700,62700,63000,63000,63100,63100,63800,63900,65700,65700,65700,65700,65700,65800,65800,65800,65900,65900,66000,66000,66100,66100,66100,66100,66100,66100,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67700,67700,67700,67700,67700,67700,67700,67700,67700,67700,67700,67700,67700,70200,70200,70200,70200
20700,23900,23900,25000,25000,25700,34300,37300,37300,37500,38800,40100,40300,40300,41800,43700,44300,45100,46100,47700,50400,50400,50600,50800,50800,52100,52100,53000,53100,53100,53100,53300,55000,56900,56900,56900,57200,57200,57200,57200,57700,57700,57700,57700,57700,58600,58600,58600,58800,62000,62000,62600,62600,62700,62700,62800,62800,63000,63100,63200,63200,64000,64000,64000,64100,64400,64400,64600,64600,64600,64800,64800,64900,65000,65000,65000,65200,65200,65200,65200,67100,67100,67300,67300,67300,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67600,69300,69400
